sep=;
"30";"Medium-alloy air-hardening cold work steels";"A6";"Slowly";"650";"1200";"830 - 870";"1525 - 1600";"20 - 45";"air quench, A";"150 - 425";"300 - 800";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Medium-alloy air-hardening cold work steels";"A7";"Very slowly";"815";"1500";"955 - 980";"1750 - 1800";"30 - 60";"air quench, A";"150 - 540";"300 - 1000";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Medium-alloy air-hardening cold work steels";"A8";"Slowly";"790";"1450";"980 - 1010";"1800 - 1850";"20 - 45";"air quench, A";"175 - 595";"350 - 1100";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Medium-alloy air-hardening cold work steels";"A9";"Slowly";"790";"1450";"980 - 1025";"1800 - 1875";"20 - 45";"air quench, A";"510 - 620";"950 - 1150";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Medium-alloy air-hardening cold work steels";"AI0";"Slowly";"650";"1200";"790 - 815";"1450 - 1500";"30 - 60";"air quench, A";"175 - 425";"350 - 800";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Oil-hardening cold work steels";"O1";"Slowly";"650";"1200";"790 - 815";"1450 - 1500";"10 - 30";"oil quench, O";"175 - 260";"350 - 500";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Oil-hardening cold work steels";"O2";"Slowly";"650";"1200";"760 - 800";"1400 - 1475";"5 - 20";"oil quench, O";"175 - 260";"350 - 500";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Oil-hardening cold work steels";"O6";"Slowly";"";"";"790 - 815";"1450 - 1500";"10 - 30";"oil quench, O";"175 - 315";"350 - 600";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Oil-hardening cold work steels";"O7";"Slowly";"650";"1200";"790 - 830";"water quench, W: 1450 - 1525";"10 - 30";"oil quench, O or water quench, W";"175 - 290";"350 - 550";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39";"Oil-hardening cold work steels";"";"";"";"";"845 - 885";"oil quench, O:1550 - 1625";"";"oil quench, O or water quench, W";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"40";"Shock-resisting steels";"S1";"Slowly";"";"";"900 - 955";"1650 - 1750";"15 - 45";"oil quench, O";"205 - 650";"400 - 1200";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"41";"Shock-resisting steels";"S2";"Slowly";"650(f)";"1200(f)";"845 - 900";"1550 - 1650";"5 - 20";"brine quench, B or water quench, W";"175 - 425";"350 - 800";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"42";"Shock-resisting steels";"S5";"Slowly";"760";"1400";"870 - 925";"1600 - 1700";"5 - 20";"oil quench, O";"175 - 425";"350 - 800";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43";"Shock-resisting steels";"S7";"Slowly";"650 - 705";"1200 - 1300";"925 - 955";"1700 - 1750";"15 - 45";"air quench, A or oil quench, O";"205 - 620";"400 - 1150";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44";"Mold steels";"P2";"";"900 - 925(g)";"1650 - 1700(g)";"830 - 845(h)";"1525 - 1550(h)";"15";"oil quench, O";"175 - 260";"350 - 500";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45";"Mold steels";"P3";"";"900 - 925(g)";"1650 - 1700(g)";"800 - 830(h)";"1475 - 1525(h)";"15";"oil quench, O";"175 - 260";"350 - 500";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"46";"Mold steels";"P4";"";"970 - 995(g)";"1775 - 1825(g)";"970 - 995(h)";"1775 - 1825(h)";"15";"air quench, A";"175 - 480";"350 - 900";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"47";"Mold steels";"D5";"";"900 - 925(g)";"1650 - 1700(g)";"845 - 870(h)";"1550 - 1600(h)";"15";"oil quench, O or water quench, W";"175 - 260";"350 - 500";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"48";"Mold steels";"P6";"";"900 - 925(g)";"1650 - 1700(g)";"790 - 815(h)";"1450 - 1500(h)";"15";"air quench, A or water quench, W";"175 - 230";"350 - 450";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"49";"Mold steels";"P20";"";"870 - 900(h)";"1600 - 1650(h)";"815 - 870";"1500 - 1600";"15";"oil quench, O";"480 - 595(i)";"900 - 1100(i)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"50";"Mold steels";"P21 (j)";"Slowly";"Do not preheat";"Do not preheat";"705 - 730";"1300 - 1350";"60 - 180";"air quench, A or oil quench, O";"510 - 550";"950 - 1025";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ASM Handbook, Volume 04 - Heat Treating © 1991 ASM International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
